PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P437
Station name, Whidbey_S_WA2007
Begin Date, 2007-09-06
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P437.pbo.igs14.pos
Offset from source file, 36.17 mm North, 32.06 mm East, -14.50 mm Vertical
Reference position, 48.0018097536 North Latitude, -122.4591572206 East Longitude, 12.47420 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2014-02-03,-53.55, -60.12, -29.34, 1.9, 1.39, 6.02, rern6,
2014-02-04,-54.45, -59.71, -30.41, 1.78, 1.29, 5.64, rern6,
2014-02-05,-53.66, -59.66, -33.85, 1.83, 1.33, 5.77, rern6,
2014-02-06,-54.28, -60.15, -28.67, 1.85, 1.33, 5.77, rern6,
2014-02-07,-53.95, -60.17, -19.11, 1.84, 1.39, 5.9, rern6,
2014-02-08,-53.37, -59.80, -23.82, 1.88, 1.37, 5.88, rern6,
2014-02-09,-54.12, -59.82, -29.66, 1.89, 1.36, 5.91, rern6,
2014-02-10,-55.30, -59.82, -23.71, 1.99, 1.45, 6.28, rern6,
2014-02-11,-54.96, -59.33, -25.20, 1.96, 1.39, 6.15, rern6,
2014-02-12,-54.35, -60.74, -14.43, 2.1, 1.51, 6.58, rern6,
2014-02-13,-54.78, -59.87, -15.53, 2.08, 1.5, 6.48, rern6,
2014-02-14,-54.53, -59.97, -19.16, 2.13, 1.5, 6.58, rern6,
2014-02-15,-54.03, -60.17, -23.94, 1.91, 1.39, 6.06, rern6,
2014-02-16,-54.56, -60.90, -20.69, 2.08, 1.5, 6.54, rern6,
2014-02-17,-55.57, -60.22, -19.27, 1.96, 1.4, 6.16, rern6,
2014-02-18,-53.84, -59.93, -20.78, 2, 1.47, 6.27, rern6,
2014-02-19,-54.38, -60.60, -19.96, 2, 1.46, 6.28, rern6,
2014-02-20,-54.98, -59.41, -25.86, 1.92, 1.38, 6.06, rern6,
2014-02-21,-56.12, -60.02, -29.77, 1.95, 1.39, 6.06, rern6,
2014-02-22,-53.86, -59.95, -28.92, 1.81, 1.3, 5.69, rern6,
2014-02-23,-54.29, -59.29, -29.31, 1.88, 1.34, 5.89, rern6,
2014-02-24,-53.50, -59.00, -27.45, 1.91, 1.38, 5.99, rern6,
2014-02-25,-54.87, -58.55, -30.06, 1.82, 1.32, 5.73, rern6,
2014-02-26,-54.76, -59.72, -29.26, 1.87, 1.38, 5.87, rern6,
2014-02-27,-55.14, -60.91, -21.14, 1.81, 1.34, 5.8, rern6,
2014-02-28,-54.04, -59.97, -23.58, 1.9, 1.38, 5.94, rern6,
2014-03-01,-54.69, -60.23, -23.05, 1.82, 1.32, 5.7, rern6,
2014-03-02,-54.98, -59.92, -23.78, 1.86, 1.36, 5.88, rern6,
2014-03-03,-55.07, -59.51, -23.66, 1.96, 1.44, 6.28, rern6,
2014-03-04,-55.28, -59.99, -26.61, 1.91, 1.4, 6.05, rern6,
2014-03-05,-54.89, -59.55, -19.81, 2.31, 1.64, 7.2, rern6,
2014-03-06,-54.09, -58.97, -21.20, 2.19, 1.56, 6.88, rern6,
2014-03-07,-55.95, -59.51, -28.23, 2.05, 1.45, 6.38, rern6,
2014-03-08,-55.45, -57.89, -27.77, 1.97, 1.4, 6.14, rern6,
2014-03-09,-55.67, -60.11, -25.35, 1.96, 1.4, 6.19, rern6,
2014-03-10,-55.87, -60.92, -31.12, 1.95, 1.39, 6.12, rern6,
2014-03-11,-54.61, -59.18, -33.05, 1.88, 1.34, 5.91, rern6,
2014-03-12,-54.75, -59.63, -31.81, 1.84, 1.33, 5.8, rern6,
2014-03-13,-56.01, -59.64, -30.64, 1.84, 1.32, 5.81, rern6,
2014-03-14,-55.88, -59.72, -18.40, 2.24, 1.59, 7.02, rern6,
2014-03-15,-55.17, -58.70, -31.74, 2.21, 1.57, 6.98, rern6,
2014-03-16,-56.08, -58.89, -32.15, 1.88, 1.37, 6, rern6,
2014-03-17,-56.95, -60.58, -23.51, 1.96, 1.41, 6.17, rern6,
2014-03-18,-56.14, -59.21, -30.87, 1.83, 1.34, 5.82, rern6,
2014-03-19,-57.43, -60.11, -28.15, 1.93, 1.39, 6.09, rern6,
2014-03-20,-55.85, -60.12, -32.00, 2.04, 1.46, 6.41, rern6,
2014-03-21,-55.82, -60.51, -34.27, 1.88, 1.37, 5.9, rern6,
2014-03-22,-55.19, -59.09, -36.29, 1.94, 1.39, 6.12, rern6,
2014-03-23,-55.64, -58.33, -31.87, 1.81, 1.34, 5.74, suppf,
2014-03-24,-55.61, -58.55, -29.08, 1.83, 1.35, 5.83, suppf,
2014-03-25,-55.35, -58.43, -24.36, 2.13, 1.55, 6.76, suppf,
2014-03-26,-55.12, -57.94, -22.95, 2.04, 1.5, 6.45, suppf,
2014-03-27,-55.29, -59.02, -24.44, 1.83, 1.35, 5.79, suppf,
2014-03-28,-55.69, -57.53, -28.22, 2.19, 1.6, 6.89, suppf,
2014-03-29,-54.36, -56.07, -26.36, 2.16, 1.59, 6.81, suppf,
2014-03-30,-56.79, -59.85, -26.72, 1.99, 1.49, 6.28, suppf,
2014-03-31,-56.28, -60.03, -33.09, 1.88, 1.41, 5.95, suppf,
2014-04-01,-56.73, -58.87, -25.89, 2.17, 1.7, 7.25, suppf,
2014-04-02,-57.30, -59.44, -26.59, 1.93, 1.46, 6.09, suppf,
2014-04-03,-56.15, -59.00, -26.82, 1.93, 1.44, 6.07, suppf,
2014-04-04,-56.89, -59.76, -23.08, 2.3, 1.75, 7.43, suppf,
2014-04-05,-57.03, -59.14, -20.94, 2.2, 1.69, 6.88, suppf,
2014-04-06,-56.59, -59.26, -23.07, 1.92, 1.43, 6.05, suppf,
2014-04-07,-56.94, -58.97, -26.32, 1.91, 1.43, 6.06, suppf,
2014-04-08,-55.60, -58.88, -31.44, 2.05, 1.52, 6.5, suppf,
2014-04-09,-54.15, -60.52, -27.12, 2.13, 1.57, 6.73, suppf,
2014-04-10,-56.05, -59.04, -22.25, 2.09, 1.52, 6.51, suppf,
2014-04-11,-56.29, -60.33, -27.97, 1.98, 1.46, 6.23, suppf,
2014-04-12,-54.75, -59.52, -27.59, 1.97, 1.48, 6.23, suppf,
2014-04-13,-56.43, -58.99, -29.70, 1.9, 1.43, 6.03, suppf,
2014-04-14,-56.09, -59.29, -30.87, 1.98, 1.47, 6.23, suppf,
2014-04-15,-57.16, -59.18, -23.89, 2.19, 1.59, 6.7, suppf,
2014-04-16,-56.65, -59.13, -26.96, 1.92, 1.41, 6.04, suppf,
2014-04-17,-57.08, -59.37, -23.98, 1.92, 1.44, 6.07, suppf,
2014-04-18,-57.32, -59.91, -23.89, 2.22, 1.61, 6.94, suppf,
2014-04-19,-56.20, -59.31, -21.75, 2.07, 1.51, 6.48, suppf,
2014-04-20,-55.83, -59.59, -25.65, 2.04, 1.49, 6.35, suppf,
2014-04-21,-55.15, -58.92, -24.59, 2.11, 1.54, 6.6, suppf,
2014-04-22,-55.58, -58.78, -26.18, 1.97, 1.45, 6.17, suppf,
2014-04-23,-54.74, -59.65, -24.01, 2.05, 1.5, 6.37, suppf,
2014-04-24,-54.58, -59.54, -25.70, 2.31, 1.67, 7.24, suppf,
2014-04-25,-56.33, -60.33, -28.68, 2.03, 1.47, 6.29, suppf,
2014-04-26,-55.50, -59.51, -22.74, 2.01, 1.46, 6.25, suppf,
2014-04-27,-57.13, -60.67, -20.55, 2.06, 1.49, 6.43, suppf,
2014-04-28,-55.11, -58.68, -30.29, 2.04, 1.47, 6.37, suppf,
2014-04-29,-56.74, -59.67, -37.51, 1.99, 1.45, 6.18, suppf,
2014-04-30,-56.60, -59.04, -36.10, 1.91, 1.39, 5.98, suppf,
2014-05-01,-56.56, -60.17, -36.01, 1.9, 1.38, 5.91, suppf,
2014-05-02,-55.49, -59.72, -34.00, 2.1, 1.54, 6.51, suppf,
2014-05-03,-56.47, -60.06, -29.69, 2.11, 1.55, 6.59, suppf,
2014-05-04,-55.94, -60.27, -26.95, 1.98, 1.46, 6.21, suppf,
2014-05-05,-57.91, -60.35, -30.96, 1.92, 1.41, 6.01, suppf,
2014-05-06,-56.68, -60.22, -29.48, 1.98, 1.44, 6.13, suppf,
2014-05-07,-55.88, -60.08, -27.17, 1.88, 1.39, 5.91, suppf,
2014-05-08,-57.26, -60.46, -29.55, 2.05, 1.54, 6.56, suppf,
2014-05-09,-57.84, -59.35, -28.69, 2.17, 1.62, 6.9, suppf,
2014-05-10,-56.22, -60.34, -29.16, 1.91, 1.41, 6.01, suppf,
2014-05-11,-56.68, -58.88, -33.70, 1.89, 1.67, 6.06, suppf,
2014-05-12,-56.97, -61.21, -31.88, 2.08, 1.83, 6.69, suppf,
2014-05-13,-56.70, -59.70, -32.82, 2, 1.75, 6.44, suppf,
2014-05-14,-56.30, -59.02, -34.77, 1.91, 1.42, 6.03, suppf,
2014-05-15,-57.05, -59.85, -31.71, 1.95, 1.73, 6.32, suppf,
2014-05-16,-56.30, -59.49, -27.23, 2.22, 1.65, 7, suppf,
2014-05-17,-56.90, -60.75, -26.86, 2.02, 1.5, 6.36, suppf,
2014-05-18,-55.91, -61.09, -28.96, 1.92, 1.45, 6.08, suppf,
2014-05-19,-58.48, -62.22, -23.87, 1.98, 1.5, 6.28, suppf,
2014-05-20,-56.20, -59.83, -27.61, 1.85, 1.41, 5.88, suppf,
2014-05-21,-55.94, -59.88, -26.15, 1.98, 1.49, 6.26, suppf,
2014-05-22,-56.00, -59.74, -26.49, 1.96, 1.47, 6.13, suppf,
2014-05-23,-57.83, -60.46, -28.33, 2.06, 1.56, 6.54, suppf,
2014-05-24,-56.86, -60.13, -24.19, 2.02, 1.52, 6.39, suppf,
2014-05-25,-57.01, -60.34, -24.66, 1.89, 1.45, 5.99, suppf,
2014-05-26,-57.06, -59.82, -29.95, 2, 1.47, 6.26, suppf,
2014-05-27,-56.54, -59.53, -24.46, 1.91, 1.43, 6, suppf,
2014-05-28,-56.88, -60.32, -31.64, 2, 1.5, 6.28, suppf,
2014-05-29,-57.34, -60.38, -24.53, 1.91, 1.43, 6.01, suppf,
2014-05-30,-56.48, -59.58, -24.16, 1.91, 1.43, 5.99, suppf,
2014-05-31,-58.19, -60.09, -23.33, 2, 1.49, 6.23, suppf,
2014-06-01,-56.52, -60.09, -27.79, 1.93, 1.42, 6.03, suppf,
2014-06-02,-55.91, -60.33, -27.18, 1.93, 1.42, 5.99, suppf,
2014-06-03,-55.81, -60.46, -25.86, 1.98, 1.44, 6.16, suppf,
2014-06-04,-55.94, -60.00, -23.33, 1.94, 1.41, 6.01, suppf,
2014-06-05,-57.23, -59.81, -23.14, 2.1, 1.53, 6.49, suppf,
2014-06-06,-55.54, -59.94, -24.83, 2.02, 1.48, 6.26, suppf,
2014-06-07,-56.57, -60.32, -29.05, 1.98, 1.45, 6.16, suppf,
2014-06-08,-55.88, -61.02, -27.51, 2.15, 1.55, 6.61, suppf,
2014-06-09,-58.92, -60.28, -21.08, 2.07, 1.5, 6.42, suppf,
2014-06-10,-58.57, -60.47, -20.39, 1.99, 1.43, 6.17, suppf,
2014-06-11,-57.58, -61.20, -24.92, 1.91, 1.38, 5.94, suppf,
2014-06-12,-57.50, -61.30, -22.96, 2.42, 1.73, 7.51, suppf,
2014-06-13,-57.34, -61.07, -24.10, 2.02, 1.48, 6.28, suppf,
2014-06-14,-56.82, -60.98, -25.98, 2, 1.46, 6.28, suppf,
2014-06-15,-58.45, -60.81, -25.66, 2.01, 1.47, 6.31, suppf,
2014-06-16,-56.85, -61.13, -31.83, 1.99, 1.44, 6.26, suppf,
2014-06-17,-56.76, -61.25, -26.91, 1.9, 1.38, 5.96, suppf,
2014-06-18,-57.65, -61.85, -27.63, 1.98, 1.43, 6.2, suppf,
2014-06-19,-57.92, -62.48, -24.72, 2.02, 1.49, 6.41, suppf,
2014-06-20,-58.25, -62.50, -24.12, 2.11, 1.51, 6.54, suppf,
2014-06-21,-57.05, -61.04, -25.58, 1.9, 1.42, 5.95, suppf,
2014-06-22,-58.71, -61.81, -24.46, 1.85, 1.37, 5.79, suppf,
2014-06-23,-58.15, -61.51, -24.41, 2.01, 1.47, 6.26, suppf,
2014-06-24,-57.93, -62.02, -21.28, 2.06, 1.53, 6.43, suppf,
2014-06-25,-56.31, -61.78, -25.35, 1.89, 1.39, 5.84, suppf,
2014-06-26,-57.31, -61.25, -19.91, 2.08, 1.52, 6.52, suppf,
2014-06-27,-57.13, -62.69, -14.55, 2.28, 1.65, 7.12, suppf,
2014-06-28,-56.27, -61.20, -17.60, 2.15, 1.56, 6.7, suppf,
2014-06-29,-56.57, -62.70, -20.28, 1.99, 1.46, 6.22, suppf,
2014-06-30,-58.07, -60.62, -23.41, 1.85, 1.36, 5.78, suppf,
2014-07-01,-57.56, -60.87, -23.67, 1.93, 1.41, 6.04, suppf,
2014-07-02,-57.92, -63.65, -22.22, 2.16, 1.58, 6.76, suppf,
2014-07-03,-58.26, -61.85, -22.81, 1.98, 1.48, 6.25, suppf,
2014-07-04,-57.50, -61.69, -21.01, 1.87, 1.36, 5.83, suppf,
2014-07-05,-56.09, -61.53, -25.28, 2.04, 1.48, 6.4, suppf,
2014-07-06,-56.99, -61.67, -25.25, 1.92, 1.38, 5.98, suppf,
2014-07-07,-58.15, -62.10, -17.46, 1.89, 1.39, 5.88, suppf,
2014-07-08,-58.05, -61.23, -18.77, 2.18, 1.57, 6.82, suppf,
2014-07-09,-57.80, -62.02, -19.90, 2.08, 1.48, 6.45, suppf,
2014-07-10,-57.30, -61.04, -21.94, 1.99, 1.44, 6.22, suppf,
2014-07-11,-58.34, -61.01, -21.31, 2.14, 1.53, 6.66, suppf,
2014-07-12,-57.58, -60.93, -22.77, 2.23, 1.6, 6.91, suppf,
2014-07-13,-58.16, -62.44, -21.84, 2, 1.43, 6.18, suppf,
2014-07-14,-59.31, -60.85, -23.64, 2.37, 1.69, 7.38, suppf,
2014-07-15,-58.43, -62.08, -21.22, 1.92, 1.37, 5.97, suppf,
2014-07-16,-57.81, -63.61, -20.22, 2.05, 1.48, 6.37, suppf,
2014-07-17,-58.80, -63.09, -15.83, 2.11, 1.5, 6.5, suppf,
2014-07-18,-58.76, -62.41, -13.27, 1.95, 1.4, 6.09, suppf,
2014-07-19,-58.74, -62.41, -21.11, 2.35, 1.67, 7.28, suppf,
2014-07-20,-58.68, -62.98, -14.78, 2.04, 1.42, 6.16, suppf,
2014-07-21,-58.73, -61.69, -15.44, 1.98, 1.41, 6.17, suppf,
2014-07-22,-59.01, -60.60, -19.27, 2.16, 1.54, 6.7, suppf,
2014-07-23,-55.79, -63.09, -24.96, 2.43, 1.72, 7.57, suppf,
2014-07-24,-58.02, -61.67, -14.08, 2.2, 1.56, 6.86, suppf,
2014-07-25,-57.89, -61.79, -21.11, 1.96, 1.41, 6.14, suppf,
2014-07-26,-58.50, -62.09, -23.90, 1.94, 1.39, 6, suppf,
2014-07-27,-59.06, -62.74, -19.43, 2.17, 1.55, 6.71, suppf,
2014-07-28,-58.74, -61.93, -19.98, 1.99, 1.43, 6.25, suppf,
2014-07-29,-56.36, -61.88, -27.39, 1.98, 1.41, 6.18, suppf,
2014-07-30,-59.07, -61.35, -23.15, 2.11, 1.52, 6.53, suppf,
2014-07-31,-58.71, -62.37, -18.88, 2.07, 1.5, 6.44, suppf,
2014-08-01,-58.05, -61.29, -23.26, 2.29, 1.63, 7.12, suppf,
2014-08-02,-58.73, -62.35, -20.87, 2.46, 1.75, 7.62, suppf,
2014-08-03,-58.93, -61.30, -17.07, 2.2, 1.6, 6.93, suppf,
2014-08-04,-58.78, -61.36, -15.07, 2.06, 1.5, 6.45, suppf,
2014-08-05,-59.12, -62.17, -15.38, 2.01, 1.47, 6.29, suppf,
2014-08-06,-60.76, -61.69, -11.39, 2.06, 1.5, 6.5, suppf,
2014-08-07,-57.75, -61.04, -18.28, 2.34, 1.73, 7.41, suppf,
2014-08-08,-58.67, -63.12, -16.90, 2.2, 1.6, 6.87, suppf,
2014-08-09,-58.21, -62.15, -19.86, 1.93, 1.43, 6.05, suppf,
2014-08-10,-59.58, -60.93, -18.67, 1.99, 1.44, 6.21, suppf,
2014-08-11,-58.81, -61.81, -18.46, 2.02, 1.5, 6.35, suppf,
2014-08-12,-58.72, -62.27, -10.08, 2.22, 1.61, 6.95, suppf,
2014-08-13,-58.81, -61.62, -20.38, 2.03, 1.47, 6.34, suppf,
2014-08-14,-59.44, -63.29, -15.00, 2.29, 1.68, 7.16, suppf,
2014-08-15,-58.28, -62.84, -16.44, 1.99, 1.45, 6.17, suppf,
2014-08-16,-58.84, -61.61, -16.16, 2.03, 1.48, 6.36, suppf,
2014-08-17,-59.78, -62.94, -13.74, 2.12, 1.52, 6.63, suppf,
2014-08-18,-59.81, -63.57, -13.69, 2.15, 1.55, 6.68, suppf,
2014-08-19,-58.91, -63.26, -13.45, 2.36, 1.71, 7.34, suppf,
2014-08-20,-59.75, -63.14, -14.83, 2.03, 1.47, 6.35, suppf,
2014-08-21,-59.77, -62.47, -14.73, 2.02, 1.47, 6.29, suppf,
2014-08-22,-58.76, -62.36, -17.34, 2.05, 1.5, 6.45, suppf,
2014-08-23,-58.73, -62.47, -24.04, 1.93, 1.42, 6.03, suppf,
2014-08-24,-59.96, -64.29, -16.23, 2.07, 1.5, 6.46, suppf,
2014-08-25,-59.40, -62.93, -22.20, 2.01, 1.49, 6.31, suppf,
2014-08-26,-59.50, -62.97, -12.98, 1.92, 1.43, 5.98, suppf,
2014-08-27,-59.15, -62.75, -15.51, 1.97, 1.43, 6.18, suppf,
2014-08-28,-59.51, -63.29, -13.79, 2.15, 1.55, 6.68, suppf,
2014-08-29,-60.26, -63.74, -9.97, 2.1, 1.52, 6.53, suppf,
2014-08-30,-60.75, -62.50, -13.78, 2.09, 1.54, 6.5, suppf,
2014-08-31,-59.66, -63.22, -12.41, 2.16, 1.58, 6.77, suppf,
2014-09-01,-59.98, -61.94, -14.93, 1.96, 1.44, 6.19, suppf,
2014-09-02,-59.46, -62.70, -10.17, 2.24, 1.63, 6.97, suppf,
2014-09-03,-60.69, -61.84, -16.10, 2.07, 1.51, 6.43, suppf,
2014-09-04,-60.58, -63.88, -18.92, 1.88, 1.37, 5.86, suppf,
2014-09-05,-60.06, -63.53, -16.56, 1.94, 1.44, 6.08, suppf,
2014-09-06,-60.47, -62.79, -17.50, 2.01, 1.49, 6.29, suppf,
2014-09-07,-60.11, -63.44, -26.81, 1.98, 1.45, 6.25, suppf,
2014-09-08,-61.04, -64.08, -16.15, 2.13, 1.55, 6.69, suppf,
2014-09-09,-60.69, -62.78, -21.70, 2.19, 1.6, 6.83, suppf,
2014-09-10,-60.39, -63.57, -20.43, 1.98, 1.46, 6.24, suppf,
2014-09-11,-60.06, -62.47, -17.34, 1.97, 1.45, 6.22, suppf,
2014-09-12,-60.87, -62.88, -20.26, 1.87, 1.43, 5.97, suppf,
2014-09-13,-60.51, -62.90, -14.65, 1.83, 1.36, 5.84, suppf,
2014-09-14,-61.21, -63.32, -16.95, 1.84, 1.39, 5.8, suppf,
2014-09-15,-60.92, -62.90, -17.89, 1.85, 1.41, 5.85, suppf,
2014-09-16,-60.03, -64.60, -13.27, 1.97, 1.5, 6.19, suppf,
2014-09-17,-61.62, -64.87, -10.61, 2.15, 1.62, 6.82, suppf,
2014-09-18,-61.47, -63.02, -9.88, 1.94, 1.51, 6.26, suppf,
2014-09-19,-61.08, -62.85, -15.83, 1.95, 1.52, 6.23, suppf,
2014-09-20,-59.86, -63.44, -20.23, 1.96, 1.51, 6.16, suppf,
2014-09-21,-61.16, -64.50, -20.72, 1.93, 1.5, 6.15, suppf,
2014-09-22,-61.18, -65.20, -17.26, 2.23, 1.7, 7.19, suppf,
2014-09-23,-60.75, -63.37, -20.82, 2.16, 1.65, 6.94, suppf,
2014-09-24,-59.31, -64.08, -19.75, 2.2, 1.69, 7.1, suppf,
2014-09-25,-59.99, -63.41, -18.42, 2.17, 1.68, 6.98, suppf,
2014-09-26,-59.94, -63.13, -20.10, 1.92, 1.47, 6.17, suppf,
2014-09-27,-59.15, -63.86, -19.34, 1.89, 1.46, 6.08, suppf,
2014-09-28,-60.64, -64.30, -16.64, 1.85, 1.45, 5.96, suppf,
2014-09-29,-61.04, -64.15, -23.12, 2.08, 1.6, 6.72, suppf,
2014-09-30,-59.72, -64.78, -16.71, 2.03, 1.59, 6.55, suppf,
2014-10-01,-60.61, -63.94, -18.78, 1.87, 1.47, 6.02, suppf,
2014-10-02,-60.60, -64.73, -19.82, 1.99, 1.54, 6.4, suppf,
2014-10-03,-60.74, -63.53, -23.22, 1.89, 1.48, 6.11, suppf,
2014-10-04,-61.80, -64.76, -28.43, 2.44, 1.86, 7.79, suppf,
2014-10-05,-61.71, -65.08, -21.20, 2.08, 1.62, 6.72, suppf,
2014-10-06,-61.54, -63.97, -18.11, 1.91, 1.48, 6.11, suppf,
2014-10-07,-60.94, -64.76, -20.87, 1.92, 1.54, 6.18, suppf,
2014-10-08,-62.26, -63.93, -9.50, 1.9, 1.49, 6.12, suppf,
2014-10-09,-61.19, -64.59, -17.34, 1.84, 1.45, 5.93, suppf,
2014-10-10,-62.40, -63.65, -20.48, 2.17, 1.68, 6.99, suppf,
2014-10-11,-63.65, -64.79, -5.24, 2.28, 1.74, 7.36, suppf,
2014-10-12,-60.71, -64.25, -20.89, 1.87, 1.42, 6, suppf,
2014-10-13,-59.67, -61.95, -13.35, 2.14, 1.59, 6.85, suppf,
2014-10-14,-60.51, -64.67, -9.87, 1.92, 1.48, 6.22, suppf,
2014-10-15,-60.90, -64.96, -8.11, 1.9, 1.46, 6.13, suppf,
2014-10-16,-61.44, -64.40, -15.75, 2.02, 1.54, 6.47, suppf,
2014-10-17,-60.83, -65.09, -18.64, 1.83, 1.41, 5.89, suppf,
2014-10-18,-56.80, -65.28, -15.55, 2.17, 1.6, 6.94, suppf,
2014-10-19,-62.43, -64.65, -19.62, 2.11, 1.59, 6.81, suppf,
2014-10-20,-60.39, -65.14, -8.47, 2.31, 1.72, 7.48, suppf,
2014-10-21,-60.63, -64.48, -13.02, 2.11, 1.58, 6.76, suppf,
2014-10-22,-59.72, -64.08, -17.55, 2.06, 1.54, 6.61, suppf,
2014-10-23,-57.63, -63.52, -21.40, 2.29, 1.69, 7.3, suppf,
2014-10-24,-61.31, -64.43, -23.93, 1.9, 1.51, 6.12, suppf,
2014-10-25,-61.32, -65.07, -14.70, 1.91, 1.49, 6.17, suppf,
2014-10-26,-62.42, -64.75, -16.06, 2.09, 1.6, 6.74, suppf,
2014-10-27,-61.44, -63.63, -26.57, 1.84, 1.44, 5.95, suppf,
2014-10-28,-60.74, -65.57, -20.15, 2.45, 1.81, 7.76, suppf,
2014-10-29,-60.93, -64.16, -17.25, 2.09, 1.63, 6.78, suppf,
2014-10-30,-62.36, -64.34, -22.19, 1.98, 1.54, 6.43, suppf,
2014-10-31,-61.65, -64.13, -17.02, 1.91, 1.55, 6.29, suppf,
2014-11-01,-61.97, -64.28, -16.01, 1.78, 1.38, 5.71, suppf,
2014-11-02,-62.11, -63.86, -23.60, 1.83, 1.44, 6.01, suppf,
2014-11-03,-61.32, -63.59, -22.36, 1.88, 1.48, 6.14, suppf,
2014-11-04,-63.03, -64.24, -14.57, 1.97, 1.56, 6.45, suppf,
2014-11-05,-62.67, -64.04, -21.05, 2.13, 1.64, 6.89, suppf,
2014-11-06,-60.96, -63.75, -15.36, 2.38, 1.78, 7.69, suppf,
2014-11-07,-61.97, -64.08, -23.49, 1.93, 1.51, 6.26, suppf,
2014-11-08,-62.84, -63.84, -29.32, 1.77, 1.41, 5.79, suppf,
2014-11-09,-62.76, -63.89, -12.21, 2.07, 1.61, 6.67, suppf,
2014-11-10,-61.13, -64.08, -22.53, 1.83, 1.43, 5.91, suppf,
2014-11-11,-60.81, -62.72, -30.14, 1.83, 1.46, 5.93, suppf,
2014-11-12,-61.87, -63.64, -25.88, 1.73, 1.37, 5.59, suppf,
2014-11-13,-62.54, -63.84, -18.22, 1.72, 1.35, 5.55, suppf,
2014-11-14,-62.29, -63.57, -19.85, 1.78, 1.39, 5.68, suppf,
2014-11-15,-62.04, -63.67, -22.82, 1.74, 1.37, 5.61, suppf,
2014-11-16,-62.09, -63.64, -25.43, 1.76, 1.39, 5.63, suppf,
2014-11-17,-62.64, -64.09, -21.92, 1.75, 1.37, 5.62, suppf,
2014-11-18,-62.33, -64.21, -20.48, 1.75, 1.37, 5.64, suppf,
2014-11-19,-62.70, -64.01, -19.78, 2.22, 1.7, 7.12, suppf,
2014-11-20,-63.14, -64.61, -13.45, 1.94, 1.48, 6.14, suppf,
2014-11-21,-61.85, -63.86, -11.04, 1.91, 1.48, 6.1, suppf,
2014-11-22,-62.26, -64.68, -9.42, 2.27, 1.71, 7.24, suppf,
2014-11-23,-62.92, -63.88, -17.94, 2, 1.54, 6.34, suppf,
2014-11-24,-64.53, -63.63, -27.21, 2.01, 1.54, 6.37, suppf,
2014-11-25,-62.64, -64.60, -21.47, 1.91, 1.44, 6.08, suppf,
2014-11-26,-60.84, -62.43, -27.28, 2.04, 1.52, 6.59, suppf,
2014-11-27,-59.94, -62.79, -13.04, 2.29, 1.69, 7.35, suppf,
2014-11-28,-62.30, -65.26, -10.81, 2.03, 1.52, 6.52, suppf,
2014-11-29,-62.47, -66.78, -18.40, 1.94, 1.48, 6.15, suppf,
2014-11-30,-66.86, -67.76, -20.34, 1.76, 1.35, 5.59, suppf,
2014-12-01,-64.35, -65.75, -23.40, 1.71, 1.32, 5.43, suppf,
2014-12-02,-63.94, -66.46, -22.95, 1.76, 1.34, 5.62, suppf,
2014-12-03,-63.74, -66.76, -20.89, 1.78, 1.37, 5.73, suppf,
2014-12-04,-64.76, -67.46, -18.91, 1.82, 1.36, 5.76, suppf,
2014-12-05,-65.45, -67.62, -24.20, 2.21, 1.64, 7.05, suppf,
2014-12-06,-65.40, -66.81, -24.24, 2.06, 1.54, 6.54, suppf,
2014-12-07,-63.79, -66.98, -28.71, 1.87, 1.4, 6.06, suppf,
2014-12-08,-63.25, -68.33, -24.00, 2.04, 1.52, 6.54, suppf,
2014-12-09,-63.90, -67.54, -26.41, 2.33, 1.69, 7.54, suppf,
2014-12-10,-63.66, -68.25, -18.60, 2.19, 1.62, 7.07, suppf,
2014-12-11,-61.90, -68.33, -15.10, 2.34, 1.76, 7.57, suppf,
2014-12-12,-63.79, -68.77, -17.09, 2.21, 1.62, 7.03, suppf,
2014-12-13,-63.16, -68.76, -31.41, 1.78, 1.38, 5.74, suppf,
2014-12-14,-63.38, -68.88, -31.11, 1.75, 1.33, 5.61, suppf,
2014-12-15,-64.09, -68.56, -26.65, 1.85, 1.37, 5.89, suppf,
2014-12-16,-64.25, -68.98, -22.97, 1.84, 1.36, 5.79, suppf,
2014-12-17,-63.92, -68.32, -25.95, 1.82, 1.35, 5.74, suppf,
2014-12-18,-63.10, -68.44, -28.66, 1.82, 1.36, 5.72, suppf,
2014-12-19,-61.21, -68.34, -28.59, 1.95, 1.47, 6.34, suppf,
2014-12-20,-64.61, -68.95, -20.74, 1.96, 1.44, 6.22, suppf,
2014-12-21,-64.80, -69.44, -21.33, 2.1, 1.55, 6.64, suppf,
2014-12-22,-63.03, -68.38, -32.95, 1.96, 1.44, 6.18, suppf,
2014-12-23,-62.78, -68.20, -33.77, 1.99, 1.48, 6.34, suppf,
2014-12-24,-64.39, -69.49, -27.65, 1.92, 1.41, 6.11, suppf,
2014-12-25,-63.91, -68.73, -27.79, 1.91, 1.4, 6.1, suppf,
2014-12-26,-63.67, -69.06, -30.90, 1.79, 1.33, 5.62, suppf,
