PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P439.pbo.igs14.pos
Offset from source file, 14.91 mm North, 5.81 mm East, 8.13 mm Vertical
Reference position, 48.7081927394 North Latitude, -122.909303325 East Longitude, -13.85699 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-08-29,-7.58, -10.52, 16.95, 2.18, 1.67, 6.96, repro,
2006-08-30,-7.67, -9.99, 20.74, 1.76, 1.38, 5.61, repro,
2006-08-31,-8.50, -10.02, 14.42, 1.79, 1.4, 5.73, repro,
2006-09-01,-7.95, -9.73, 6.98, 1.76, 1.42, 5.73, repro,
2006-09-02,-8.68, -9.66, 14.98, 1.72, 1.37, 5.53, repro,
2006-09-03,-6.81, -10.30, 15.34, 1.88, 1.49, 6.07, repro,
2006-09-04,-7.27, -9.35, 10.73, 1.84, 1.44, 5.84, repro,
2006-09-05,-7.48, -9.24, 8.60, 1.86, 1.45, 5.9, repro,
2006-09-06,-8.76, -10.07, 16.18, 1.8, 1.43, 5.78, repro,
2006-09-07,-9.16, -9.19, 17.08, 1.79, 1.42, 5.78, repro,
2006-09-08,-8.99, -10.30, 22.58, 1.95, 1.54, 6.3, repro,
2006-09-09,-8.76, -11.54, 24.97, 2.18, 1.67, 6.96, repro,
2006-09-10,-8.96, -9.61, 16.87, 1.94, 1.5, 6.18, repro,
2006-09-11,-8.06, -10.68, 15.99, 1.99, 1.55, 6.35, repro,
2006-09-12,-8.35, -10.23, 17.30, 1.85, 1.45, 5.94, repro,
2006-09-13,-9.43, -10.16, 20.87, 1.8, 1.4, 5.79, repro,
2006-09-14,-8.98, -10.99, 24.19, 1.88, 1.45, 5.88, repro,
2006-09-15,-8.58, -10.53, 18.36, 1.75, 1.36, 5.56, repro,
2006-09-16,-8.09, -10.08, 13.99, 1.71, 1.33, 5.46, repro,
2006-09-17,-9.16, -10.39, 21.32, 1.86, 1.43, 5.92, repro,
2006-09-18,-10.70, -11.35, 27.04, 2.29, 1.73, 7.28, repro,
2006-09-19,-9.12, -10.45, 19.94, 1.8, 1.39, 5.71, repro,
2006-09-20,-8.63, -10.18, 21.53, 1.79, 1.37, 5.72, repro,
2006-09-21,-8.88, -9.84, 17.17, 1.82, 1.39, 5.76, repro,
2006-09-22,-9.17, -9.91, 14.72, 1.77, 1.36, 5.6, repro,
2006-09-23,-9.13, -10.41, 16.37, 1.78, 1.36, 5.64, repro,
2006-09-24,-9.62, -11.14, 15.49, 1.71, 1.3, 5.38, repro,
2006-09-25,-9.33, -10.45, 16.01, 1.74, 1.32, 5.49, repro,
2006-09-26,-8.48, -9.74, 15.82, 1.91, 1.43, 5.95, repro,
2006-09-27,-9.49, -10.44, 12.43, 1.78, 1.35, 5.58, repro,
2006-09-28,-9.73, -10.02, 13.25, 1.82, 1.37, 5.74, repro,
2006-09-29,-8.14, -10.83, 17.11, 1.91, 1.43, 5.99, repro,
2006-09-30,-8.61, -10.94, 19.88, 1.89, 1.42, 5.93, repro,
2006-10-01,-9.63, -10.75, 21.02, 1.88, 1.41, 5.89, repro,
2006-10-02,-9.50, -9.79, 19.11, 1.9, 1.43, 5.95, repro,
2006-10-03,-10.09, -10.11, 14.26, 1.9, 1.43, 5.93, repro,
2006-10-04,-8.30, -10.48, 15.59, 1.9, 1.41, 5.91, repro,
2006-10-05,-9.75, -9.68, 15.24, 1.83, 1.37, 5.73, repro,
2006-10-06,-8.73, -10.47, 18.06, 1.94, 1.45, 6.15, repro,
2006-10-07,-8.92, -9.71, 14.56, 1.89, 1.41, 5.94, repro,
2006-10-08,-8.92, -9.51, 8.75, 1.92, 1.45, 6.07, repro,
2006-10-09,-9.09, -9.77, 10.79, 1.78, 1.33, 5.59, repro,
2006-10-10,-9.97, -9.80, 10.28, 1.88, 1.44, 5.93, repro,
2006-10-11,-9.19, -10.09, 15.53, 1.82, 1.4, 5.76, repro,
2006-10-12,-9.59, -10.27, 20.91, 1.92, 1.5, 6.07, repro,
2006-10-13,-10.01, -10.19, 15.24, 1.78, 1.38, 5.67, repro,
2006-10-14,-9.96, -9.44, 17.41, 1.85, 1.44, 5.93, repro,
2006-10-15,-8.23, -12.00, 27.29, 2.23, 1.69, 7.09, repro,
2006-10-16,-9.46, -10.73, 24.51, 1.92, 1.46, 6.09, repro,
2006-10-17,-9.01, -9.54, 21.26, 1.83, 1.43, 5.89, repro,
2006-10-18,-9.86, -9.59, 21.86, 1.9, 1.46, 6.08, repro,
2006-10-19,-9.33, -9.29, 15.88, 2.03, 1.55, 6.52, repro,
2006-10-20,-8.98, -9.96, 13.57, 1.86, 1.45, 6.02, repro,
2006-10-21,-9.88, -9.35, 8.50, 1.85, 1.42, 5.93, repro,
2006-10-22,-9.20, -10.43, 15.31, 1.77, 1.38, 5.65, repro,
2006-10-23,-10.11, -9.94, 15.08, 1.9, 1.47, 6.11, repro,
2006-10-24,-8.89, -10.13, 18.93, 2.07, 1.53, 6.51, repro,
2006-10-25,-9.23, -9.93, 9.56, 1.92, 1.47, 6.14, repro,
2006-10-26,-8.94, -8.20, 14.43, 1.9, 1.45, 6.1, repro,
2006-10-27,-9.30, -7.85, 15.79, 1.96, 1.49, 6.24, repro,
2006-10-28,-8.89, -9.64, 14.13, 1.86, 1.42, 5.91, repro,
2006-10-29,-8.80, -11.17, 11.88, 2.23, 1.66, 7.04, repro,
2006-10-30,-9.68, -9.76, 16.02, 1.81, 1.39, 5.75, repro,
2006-10-31,-9.83, -9.37, 14.40, 1.76, 1.33, 5.59, repro,
2006-11-01,-9.89, -9.04, 16.56, 1.74, 1.31, 5.52, repro,
2006-11-02,-9.63, -10.06, 21.27, 1.91, 1.43, 6.03, repro,
2006-11-03,-9.92, -8.98, 21.04, 2.04, 1.51, 6.5, repro,
2006-11-04,-9.05, -10.60, 15.04, 2.13, 1.6, 6.76, repro,
2006-11-05,-8.45, -10.54, 12.67, 2.24, 1.65, 7.13, repro,
2006-11-06,-11.64, -11.33, 16.77, 2.15, 1.6, 6.83, repro,
2006-11-07,-9.23, -10.26, 12.63, 2.22, 1.63, 6.97, repro,
2006-11-08,-9.44, -9.35, 19.39, 2.12, 1.56, 6.62, repro,
2006-11-09,-9.61, -10.39, 15.60, 1.9, 1.41, 5.89, repro,
2006-11-10,-10.15, -8.10, 12.72, 2.01, 1.48, 6.25, repro,
2006-11-11,-9.14, -10.46, 12.85, 2.12, 1.54, 6.57, repro,
2006-11-12,-8.38, -10.40, 12.59, 2.03, 1.46, 6.27, repro,
2006-11-13,-10.60, -11.43, 17.55, 2.1, 1.52, 6.52, repro,
2006-11-14,-10.44, -10.14, 17.18, 2.02, 1.47, 6.32, repro,
2006-11-15,-9.67, -10.21, 19.05, 2.01, 1.47, 6.4, repro,
2006-11-16,-10.55, -10.90, 15.79, 1.99, 1.46, 6.35, repro,
2006-11-17,-9.58, -10.70, 10.48, 1.95, 1.44, 6.21, repro,
2006-11-18,-8.76, -11.08, 13.28, 1.9, 1.41, 6.03, repro,
2006-11-19,-11.28, -9.86, 7.32, 2.17, 1.59, 6.93, repro,
2006-11-20,-9.60, -11.92, 15.11, 2.02, 1.49, 6.45, repro,
2006-11-21,-9.14, -10.01, 8.77, 2.04, 1.51, 6.49, repro,
2006-11-22,-8.62, -11.46, 7.80, 2.1, 1.54, 6.68, repro,
2006-11-23,-10.48, -9.56, 4.02, 2.05, 1.52, 6.55, repro,
2006-11-24,-8.93, -10.75, 6.02, 1.94, 1.44, 6.19, repro,
2006-11-25,-9.13, -10.91, 10.81, 1.97, 1.46, 6.25, repro,
2006-11-26,-8.65, -11.21, 7.08, 1.8, 1.34, 5.75, repro,
2006-11-27,-10.40, -11.43, 8.02, 1.78, 1.31, 5.63, repro,
2006-11-28,-10.64, -9.55, 9.26, 1.71, 1.27, 5.44, repro,
2006-11-29,-10.25, -9.65, 8.26, 1.68, 1.27, 5.39, repro,
2006-11-30,-9.93, -8.88, 9.31, 1.81, 1.35, 5.79, repro,
2006-12-01,-10.06, -10.23, 2.84, 1.68, 1.25, 5.39, repro,
2006-12-02,-9.73, -10.58, -1.33, 1.81, 1.34, 5.74, repro,
2006-12-03,-8.83, -10.12, -0.34, 1.78, 1.35, 5.68, repro,
2006-12-04,-9.68, -10.13, 1.78, 1.83, 1.38, 5.87, repro,
2006-12-05,-10.01, -10.49, 1.26, 1.72, 1.29, 5.5, repro,
2006-12-06,-8.80, -9.97, 3.41, 1.94, 1.45, 6.15, repro,
2006-12-07,-9.79, -10.62, 1.36, 1.95, 1.45, 6.17, repro,
2006-12-08,-10.33, -11.02, 4.07, 2.08, 1.57, 6.68, repro,
2006-12-09,-10.51, -10.35, 9.74, 1.94, 1.45, 6.24, repro,
2006-12-10,-9.95, -11.57, 18.01, 1.87, 1.39, 5.96, repro,
2006-12-11,-11.56, -8.73, 10.20, 2.02, 1.49, 6.4, repro,
2006-12-12,-10.15, -11.20, 11.83, 2.03, 1.5, 6.46, repro,
2006-12-13,-10.42, -12.94, 1.17, 2.13, 1.59, 6.87, repro,
2006-12-14,-9.80, -11.93, 10.69, 2.07, 1.55, 6.7, repro,
2006-12-15,-9.47, -11.83, 12.54, 2.05, 1.51, 6.51, repro,
2006-12-16,-9.49, -12.46, 7.70, 1.83, 1.39, 5.92, repro,
2006-12-17,-8.80, -11.34, 3.75, 1.76, 1.34, 5.72, repro,
2006-12-18,-10.19, -10.16, 4.69, 1.81, 1.37, 5.87, repro,
2006-12-19,-10.03, -11.28, 8.51, 1.95, 1.49, 6.29, repro,
2006-12-20,-10.36, -10.98, 9.64, 2.01, 1.51, 6.45, repro,
2006-12-21,-10.09, -9.03, 11.66, 2.24, 1.64, 7.1, repro,
2006-12-22,-8.69, -10.78, 2.28, 1.78, 1.34, 5.77, repro,
2006-12-23,-8.22, -11.05, 5.21, 1.93, 1.46, 6.21, repro,
2006-12-24,-10.83, -11.10, 2.97, 1.88, 1.43, 6.05, repro,
2006-12-25,-9.60, -11.56, 5.29, 2.02, 1.53, 6.54, repro,
2006-12-26,-9.64, -11.79, 8.74, 1.8, 1.36, 5.82, repro,
2006-12-27,-9.25, -11.72, 11.06, 1.86, 1.4, 6.02, repro,
2006-12-28,-9.79, -11.01, 1.61, 1.81, 1.35, 5.8, repro,
2006-12-29,-9.42, -12.09, 0.70, 1.97, 1.45, 6.26, repro,
2006-12-30,-10.10, -12.17, 1.16, 1.88, 1.41, 6.05, repro,
2006-12-31,-8.79, -11.44, -3.99, 1.85, 1.38, 5.91, repro,
2007-01-01,-11.00, -11.95, -2.68, 1.83, 1.35, 5.89, repro,
2007-01-02,-10.64, -13.69, 9.38, 2.02, 1.55, 6.59, repro,
2007-01-03,-11.02, -11.87, 12.53, 2.01, 1.53, 6.58, repro,
2007-01-04,-10.84, -13.47, 6.27, 1.92, 1.48, 6.27, repro,
2007-01-05,-11.42, -12.10, 1.67, 1.8, 1.4, 5.85, repro,
2007-01-06,-10.78, -11.41, 0.83, 2.09, 1.59, 6.74, repro,
2007-01-07,-10.88, -12.19, -4.24, 2, 1.54, 6.44, repro,
2007-01-08,-9.89, -11.98, -4.86, 1.98, 1.5, 6.31, repro,
2007-01-09,-10.15, -11.60, 0.22, 2.04, 1.53, 6.48, repro,
2007-01-10,-11.42, -11.46, -0.56, 1.88, 1.41, 5.91, repro,
2007-01-11,-11.41, -11.73, -0.83, 1.67, 1.27, 5.29, repro,
2007-01-12,-10.11, -11.32, -3.70, 1.65, 1.27, 5.26, repro,
2007-01-13,-9.87, -10.98, -5.73, 1.68, 1.29, 5.35, repro,
2007-01-14,-10.24, -10.93, -7.44, 1.64, 1.26, 5.22, repro,
2007-01-15,-9.72, -11.01, -7.84, 1.64, 1.27, 5.24, repro,
2007-01-16,-10.50, -11.64, -0.79, 1.84, 1.39, 5.8, repro,
2007-01-17,-10.17, -11.44, -3.49, 1.74, 1.34, 5.55, repro,
2007-01-18,-10.33, -10.34, -3.24, 1.75, 1.35, 5.59, repro,
2007-01-19,-10.28, -11.02, -0.65, 1.93, 1.47, 6.21, repro,
2007-01-20,-10.44, -11.42, 1.37, 1.93, 1.47, 6.15, repro,
2007-01-21,-9.61, -11.38, 0.90, 1.79, 1.37, 5.7, repro,
2007-01-22,-10.32, -10.89, 1.55, 1.87, 1.42, 5.96, repro,
2007-01-23,-10.33, -11.87, 2.04, 1.82, 1.4, 5.79, repro,
2007-01-24,-11.70, -12.21, -1.99, 1.88, 1.42, 5.92, repro,
2007-01-25,-11.67, -12.11, -4.39, 1.88, 1.45, 5.92, repro,
2007-01-26,-11.38, -12.59, -0.95, 1.78, 1.34, 5.64, repro,
2007-01-27,-11.88, -12.73, -3.56, 1.79, 1.35, 5.69, repro,
2007-01-28,-12.07, -13.93, -5.19, 1.76, 1.33, 5.59, repro,
2007-01-29,-12.94, -14.17, -0.98, 1.82, 1.36, 5.75, repro,
2007-01-30,-13.48, -15.08, -3.95, 1.82, 1.37, 5.76, repro,
2007-01-31,-13.60, -15.88, 1.42, 1.79, 1.35, 5.67, repro,
2007-02-01,-13.62, -16.54, -2.76, 1.79, 1.36, 5.68, repro,
2007-02-02,-13.68, -16.23, 0.23, 1.78, 1.33, 5.61, repro,
2007-02-03,-14.03, -16.87, 2.99, 1.79, 1.34, 5.7, repro,
2007-02-04,-13.89, -17.06, 1.93, 1.89, 1.41, 5.97, repro,
2007-02-05,-13.62, -16.75, -1.94, 1.92, 1.43, 6.08, repro,
2007-02-06,-13.04, -17.06, -0.21, 1.94, 1.45, 6.14, repro,
2007-02-07,-13.41, -17.42, 2.04, 1.8, 1.35, 5.71, repro,
2007-02-08,-13.43, -16.78, -0.94, 1.83, 1.39, 5.89, repro,
2007-02-09,-12.50, -17.51, -2.23, 1.93, 1.45, 6.14, repro,
2007-02-10,-13.34, -17.80, 5.65, 1.84, 1.38, 5.86, repro,
2007-02-11,-12.03, -18.82, 4.53, 1.91, 1.43, 6.08, repro,
2007-02-12,-11.74, -18.20, -1.14, 1.9, 1.42, 6.06, repro,
2007-02-13,-13.04, -16.80, -2.42, 1.74, 1.3, 5.52, repro,
2007-02-14,-12.63, -16.97, 0.99, 1.81, 1.35, 5.73, repro,
2007-02-15,-14.57, -17.80, 5.80, 1.92, 1.44, 6.16, repro,
2007-02-16,-13.84, -16.93, -0.26, 1.94, 1.45, 6.17, repro,
2007-02-17,-13.08, -19.27, 0.57, 1.95, 1.45, 6.23, repro,
2007-02-18,-13.81, -17.56, 4.54, 2, 1.49, 6.37, repro,
2007-02-19,-13.87, -16.29, 12.90, 1.8, 1.36, 5.7, repro,
2007-02-20,-13.97, -17.23, 12.74, 1.94, 1.46, 6.12, repro,
2007-02-21,-13.61, -16.96, 6.42, 1.88, 1.41, 5.94, repro,
2007-02-22,-13.11, -16.07, 0.17, 1.93, 1.45, 6.12, repro,
2007-02-23,-12.85, -16.89, 8.19, 1.88, 1.41, 5.94, repro,
2007-02-24,-14.40, -18.39, 2.79, 1.92, 1.44, 6.08, repro,
2007-02-25,-14.89, -17.71, -1.06, 1.96, 1.46, 6.2, repro,
2007-02-26,-13.48, -17.69, 7.11, 1.92, 1.47, 6.11, repro,
2007-02-27,-13.53, -17.14, 8.30, 1.74, 1.33, 5.49, repro,
2007-02-28,-13.71, -16.66, 6.04, 1.79, 1.36, 5.66, repro,
2007-03-01,-14.70, -16.89, 6.93, 1.82, 1.39, 5.78, repro,
2007-03-02,-14.77, -16.80, 2.47, 1.79, 1.37, 5.67, repro,
2007-03-03,-15.19, -16.58, -3.74, 1.81, 1.38, 5.75, repro,
2007-03-04,-14.54, -16.30, -3.28, 1.84, 1.4, 5.85, repro,
2007-03-05,-14.42, -17.36, -0.14, 1.8, 1.37, 5.7, repro,
2007-03-06,-14.82, -17.24, -0.48, 1.88, 1.43, 5.97, repro,
2007-03-07,-15.54, -17.05, 6.79, 1.91, 1.44, 6.09, repro,
2007-03-08,-14.18, -17.01, 4.01, 2, 1.5, 6.3, repro,
2007-03-09,-14.68, -17.50, 5.42, 1.89, 1.43, 6.01, repro,
2007-03-10,-13.76, -17.96, 2.64, 2.04, 1.51, 6.37, repro,
2007-03-11,-13.52, -18.41, 2.52, 1.91, 1.44, 6.05, repro,
2007-03-12,-16.08, -16.94, -4.92, 2.05, 1.53, 6.46, repro,
2007-03-13,-14.96, -18.30, 4.72, 1.91, 1.45, 5.98, repro,
2007-03-14,-14.79, -17.19, -4.39, 1.85, 1.42, 5.8, repro,
2007-03-15,-13.87, -17.54, -1.62, 1.79, 1.38, 5.64, repro,
2007-03-16,-14.29, -16.36, -3.31, 1.78, 1.36, 5.58, repro,
2007-03-17,-15.14, -16.77, 5.41, 1.83, 1.4, 5.75, repro,
2007-03-18,-15.36, -17.54, 4.95, 1.79, 1.37, 5.62, repro,
2007-03-19,-14.46, -17.44, 6.55, 1.83, 1.4, 5.79, repro,
2007-03-20,-14.71, -16.80, 6.72, 1.98, 1.48, 6, repro,
2007-03-21,-14.48, -17.12, 4.27, 1.82, 1.38, 5.64, repro,
2007-03-22,-14.57, -18.37, 5.06, 1.83, 1.4, 5.74, repro,
2007-03-23,-15.36, -17.55, 5.46, 1.85, 1.39, 5.77, repro,
2007-03-24,-16.67, -18.22, 3.87, 1.87, 1.41, 5.91, repro,
2007-03-25,-14.10, -17.78, 4.31, 1.95, 1.46, 6.08, repro,
2007-03-26,-15.47, -16.98, 0.96, 1.87, 1.41, 5.84, repro,
2007-03-27,-14.06, -17.32, 2.04, 1.88, 1.4, 5.82, repro,
2007-03-28,-14.43, -16.70, -4.96, 1.82, 1.37, 5.7, repro,
2007-03-29,-14.88, -16.00, -7.64, 1.79, 1.35, 5.6, repro,
2007-03-30,-15.19, -17.29, -4.32, 1.88, 1.41, 5.89, repro,
2007-03-31,-14.85, -17.38, 0.75, 1.85, 1.39, 5.8, repro,
2007-04-01,-13.93, -17.11, 1.85, 1.91, 1.43, 5.98, repro,
2007-04-02,-13.96, -18.00, -1.78, 1.83, 1.38, 5.73, repro,
2007-04-03,-14.08, -16.75, -5.92, 1.74, 1.31, 5.45, repro,
2007-04-04,-14.04, -17.02, -5.70, 1.87, 1.4, 5.87, repro,
2007-04-05,-14.65, -16.50, -2.46, 1.77, 1.33, 5.54, repro,
2007-04-06,-13.66, -16.67, -4.45, 1.83, 1.37, 5.72, repro,
2007-04-07,-14.28, -16.82, 0.41, 1.86, 1.39, 5.81, repro,
2007-04-08,-13.52, -17.12, 0.19, 2.2, 1.62, 6.88, repro,
2007-04-09,-14.89, -17.35, 3.63, 1.96, 1.45, 6.1, repro,
2007-04-10,-13.99, -16.07, 2.14, 1.91, 1.43, 5.98, repro,
2007-04-11,-13.89, -17.66, 2.54, 1.79, 1.33, 5.58, repro,
2007-04-12,-14.71, -17.71, 4.43, 1.8, 1.34, 5.66, repro,
2007-04-13,-15.11, -17.88, 1.67, 1.96, 1.45, 6.12, repro,
2007-04-14,-14.58, -17.72, 7.17, 1.98, 1.46, 6.16, repro,
2007-04-15,-13.84, -16.49, 2.71, 1.84, 1.36, 5.77, repro,
2007-04-16,-14.51, -16.99, -1.67, 1.97, 1.45, 6.13, repro,
2007-04-17,-14.15, -16.81, 2.24, 1.93, 1.42, 6.01, repro,
2007-04-18,-14.90, -18.37, -0.40, 1.85, 1.36, 5.79, repro,
2007-04-19,-14.22, -17.74, -1.83, 1.79, 1.32, 5.59, repro,
2007-04-20,-14.89, -16.96, 2.37, 1.85, 1.35, 5.76, repro,
2007-04-21,-14.62, -17.71, 3.04, 1.8, 1.33, 5.58, repro,
2007-04-22,-14.96, -18.25, -0.01, 1.93, 1.41, 6.02, repro,
2007-04-23,-14.31, -17.87, -1.20, 1.85, 1.36, 5.71, repro,
2007-04-24,-13.95, -17.60, -3.15, 2, 1.46, 6.17, repro,
2007-04-25,-14.00, -16.94, 0.31, 1.99, 1.46, 6.16, repro,
2007-04-26,-12.83, -18.71, 4.03, 1.91, 1.39, 5.89, repro,
2007-04-27,-13.41, -18.52, 1.40, 1.9, 1.39, 5.9, repro,
2007-04-28,-14.40, -17.40, 0.72, 2.02, 1.47, 6.24, repro,
2007-04-29,-14.00, -18.11, -2.60, 1.94, 1.42, 6.03, repro,
2007-04-30,-14.51, -18.00, 2.22, 1.89, 1.37, 5.86, repro,
2007-05-01,-14.19, -18.34, 6.25, 1.83, 1.33, 5.67, repro,
2007-05-02,-14.59, -19.34, 1.46, 2.16, 1.53, 6.67, repro,
2007-05-03,-12.31, -18.67, 2.25, 2, 1.44, 6.22, repro,
2007-05-04,-13.88, -18.43, -2.23, 1.84, 1.34, 5.71, repro,
2007-05-05,-13.43, -17.40, -1.35, 1.92, 1.41, 6, repro,
2007-05-06,-13.53, -17.67, -6.22, 1.93, 1.38, 5.97, repro,
2007-05-07,-13.58, -18.61, -4.56, 1.86, 1.35, 5.79, repro,
2007-05-08,-15.40, -19.03, -3.34, 1.93, 1.4, 6.01, repro,
2007-05-09,-13.35, -18.98, -3.42, 1.89, 1.37, 5.89, repro,
2007-05-10,-14.61, -18.12, -4.37, 1.85, 1.34, 5.77, repro,
2007-05-11,-13.99, -18.44, -1.56, 1.91, 1.38, 5.96, repro,
2007-05-12,-13.81, -18.74, -4.26, 1.85, 1.34, 5.72, repro,
2007-05-13,-13.54, -18.30, 0.60, 1.91, 1.4, 5.96, repro,
2007-05-14,-14.42, -17.90, -2.61, 1.78, 1.33, 5.54, repro,
2007-05-15,-14.68, -18.06, -1.84, 1.8, 1.34, 5.63, repro,
2007-05-16,-14.13, -18.91, 1.88, 2.09, 1.52, 6.47, repro,
2007-05-17,-14.05, -18.98, -1.68, 1.93, 1.42, 6, repro,
2007-05-18,-14.37, -18.93, -1.09, 1.87, 1.38, 5.84, repro,
2007-05-19,-14.35, -19.36, 0.21, 2.03, 1.49, 6.3, repro,
2007-05-20,-13.98, -19.72, 0.92, 1.96, 1.44, 6.1, repro,
2007-05-21,-13.85, -18.80, 0.14, 1.82, 1.35, 5.65, repro,
2007-05-22,-13.87, -18.64, -2.72, 1.87, 1.38, 5.77, repro,
2007-05-23,-13.72, -18.53, -0.45, 1.92, 1.41, 5.92, repro,
2007-05-24,-15.79, -19.91, 6.42, 2.07, 1.51, 6.39, repro,
2007-05-25,-14.60, -18.77, 4.34, 1.91, 1.41, 5.94, repro,
2007-05-26,-14.22, -18.43, 6.22, 1.96, 1.44, 6.07, repro,
2007-05-27,-13.57, -19.68, 2.67, 1.88, 1.38, 5.83, repro,
2007-05-28,-14.83, -19.25, 0.18, 1.84, 1.36, 5.67, repro,
2007-05-29,-14.25, -18.59, -3.07, 1.83, 1.35, 5.64, repro,
2007-05-30,-14.77, -18.93, -2.22, 1.89, 1.38, 5.79, repro,
2007-05-31,-15.84, -18.35, -0.35, 2.09, 1.52, 6.47, repro,
2007-06-01,-13.85, -19.20, -0.71, 2, 1.46, 6.17, repro,
2007-06-02,-13.76, -18.93, 6.54, 2.02, 1.47, 6.18, repro,
2007-06-03,-15.17, -18.36, -0.38, 2.13, 1.54, 6.55, repro,
2007-06-04,-14.54, -19.51, -1.27, 2.18, 1.58, 6.71, repro,
2007-06-05,-15.55, -19.19, 6.19, 2.01, 1.45, 6.23, repro,
2007-06-06,-16.28, -19.47, 11.01, 2.07, 1.51, 6.37, repro,
2007-06-07,-14.90, -19.19, 5.79, 1.74, 1.29, 5.33, repro,
2007-06-08,-14.35, -18.85, -0.31, 1.86, 1.37, 5.7, repro,
2007-06-09,-16.38, -20.32, 8.39, 2.09, 1.52, 6.41, repro,
2007-06-10,-13.99, -19.26, 8.83, 1.92, 1.41, 5.9, repro,
2007-06-11,-14.41, -17.76, 2.59, 1.9, 1.42, 5.97, repro,
2007-06-12,-15.24, -19.58, -0.10, 1.79, 1.33, 5.57, repro,
2007-06-13,-14.81, -19.96, -0.44, 2, 1.47, 6.15, repro,
2007-06-14,-14.32, -18.98, -3.33, 1.85, 1.36, 5.66, repro,
2007-06-15,-14.63, -19.54, 2.19, 1.84, 1.35, 5.65, repro,
2007-06-16,-14.65, -19.03, 0.58, 1.84, 1.35, 5.66, repro,
2007-06-17,-15.00, -19.11, 5.35, 1.85, 1.36, 5.71, repro,
2007-06-18,-14.39, -18.75, 6.39, 1.89, 1.38, 5.86, repro,
2007-06-19,-15.13, -18.94, 2.66, 1.83, 1.34, 5.64, repro,
2007-06-20,-14.16, -18.97, 1.24, 1.79, 1.31, 5.52, repro,
2007-06-21,-14.61, -18.86, 2.26, 1.96, 1.43, 6.04, repro,
2007-06-22,-14.88, -19.67, 3.12, 1.91, 1.4, 5.9, repro,
2007-06-23,-14.74, -18.50, 5.51, 1.89, 1.39, 5.84, repro,
2007-06-24,-16.50, -18.35, 10.99, 2, 1.47, 6.18, repro,
2007-06-25,-15.50, -19.04, -0.47, 1.84, 1.35, 5.68, repro,
2007-06-26,-14.93, -19.01, -0.13, 1.84, 1.36, 5.7, repro,
2007-06-27,-15.80, -19.60, 0.84, 1.92, 1.41, 5.95, repro,
2007-06-28,-16.76, -18.88, 3.62, 2.01, 1.47, 6.23, repro,
2007-06-29,-16.30, -19.59, 1.13, 2.11, 1.54, 6.55, repro,
2007-06-30,-15.41, -18.38, 1.65, 1.9, 1.4, 5.9, repro,
2007-07-01,-15.45, -18.64, 0.74, 1.89, 1.4, 5.89, repro,
2007-07-02,-14.87, -18.61, -0.50, 2, 1.47, 6.2, repro,
2007-07-03,-15.10, -19.42, 3.81, 2.02, 1.51, 6.29, repro,
2007-07-04,-16.58, -18.60, 3.34, 1.91, 1.44, 5.97, repro,
2007-07-05,-15.23, -18.61, 2.57, 1.86, 1.39, 5.79, repro,
2007-07-06,-15.56, -19.04, 2.39, 1.99, 1.51, 6.25, repro,
2007-07-07,-14.40, -19.78, -2.03, 1.97, 1.47, 6.15, repro,
2007-07-08,-16.76, -17.90, 5.50, 2.16, 1.62, 6.78, repro,
2007-07-09,-16.51, -19.14, 6.20, 1.87, 1.41, 5.88, repro,
2007-07-10,-15.70, -19.33, 10.55, 2.08, 1.54, 6.5, repro,
2007-07-11,-17.00, -19.21, 7.39, 1.9, 1.42, 5.95, repro,
2007-07-12,-15.12, -19.36, -1.34, 2.21, 1.65, 6.97, repro,
2007-07-13,-14.85, -20.00, 7.93, 2.17, 1.63, 6.87, repro,
2007-07-14,-16.28, -19.50, 10.58, 2.02, 1.51, 6.35, repro,
2007-07-15,-17.30, -19.22, 12.79, 2.15, 1.59, 6.75, repro,
2007-07-16,-18.03, -19.56, 5.65, 2.02, 1.49, 6.3, repro,
2007-07-17,-17.72, -18.86, 4.71, 2.27, 1.66, 7.1, repro,
2007-07-18,-16.01, -19.24, 9.39, 1.92, 1.43, 6.02, repro,
2007-07-19,-15.57, -18.70, 9.79, 2.19, 1.62, 6.83, repro,
2007-07-20,-18.27, -21.17, 13.22, 1.98, 1.47, 6.2, repro,
2007-07-21,-14.27, -22.23, 12.06, 2.16, 1.58, 6.72, repro,
2007-07-22,-15.06, -20.71, 10.49, 2.17, 1.59, 6.74, repro,
2007-07-23,-17.08, -18.50, 9.94, 2.27, 1.67, 7.09, repro,
2007-07-24,-16.20, -20.16, 8.82, 1.92, 1.42, 5.97, repro,
2007-07-25,-16.69, -19.31, 10.94, 1.81, 1.33, 5.64, repro,
2007-07-26,-17.37, -20.39, 8.93, 2.02, 1.49, 6.3, repro,
2007-07-27,-16.40, -19.05, 16.59, 2.21, 1.64, 6.96, repro,
2007-07-28,-16.60, -18.93, 8.85, 2, 1.47, 6.24, repro,
2007-07-29,-17.34, -19.49, 11.56, 1.88, 1.39, 5.83, repro,
