PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-07-01
Source file, P439.pbo.nam14.pos
Offset from source file, 9.06 mm North, 42.07 mm East, -9.49 mm Vertical
Reference position, 48.7081923297 North Latitude, -122.9093038229 East Longitude, -13.85953 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2017-05-10,27.21, 68.12, -18.21, 1.84, 1.33, 5.81, repro,
2017-05-11,26.61, 67.52, -22.04, 1.88, 1.46, 6.04, repro,
2017-05-12,28.04, 66.87, -19.60, 1.91, 1.44, 6.03, repro,
2017-05-13,28.24, 67.32, -15.61, 1.71, 1.28, 5.37, repro,
2017-05-14,27.52, 67.92, -20.90, 1.76, 1.31, 5.66, repro,
2017-05-15,26.56, 67.71, -16.67, 1.75, 1.33, 5.59, repro,
2017-05-16,27.16, 67.43, -16.19, 1.75, 1.36, 5.63, repro,
2017-05-17,27.19, 68.16, -18.47, 1.68, 1.26, 5.26, repro,
2017-05-18,26.71, 68.35, -19.68, 1.7, 1.33, 5.46, repro,
2017-05-19,26.32, 68.73, -29.19, 1.74, 1.35, 5.47, repro,
2017-05-20,27.36, 67.87, -23.59, 1.81, 1.3, 5.7, repro,
2017-05-21,26.12, 68.39, -23.74, 1.69, 1.33, 5.43, repro,
2017-05-22,26.67, 67.91, -18.74, 1.79, 1.39, 5.67, repro,
2017-05-23,25.98, 67.76, -17.66, 1.98, 1.49, 6.24, repro,
2017-05-24,27.36, 68.46, -10.31, 1.92, 1.37, 6.02, repro,
2017-05-25,27.07, 68.51, -14.35, 1.72, 1.25, 5.48, repro,
2017-05-26,27.98, 68.43, -16.19, 1.7, 1.3, 5.3, repro,
2017-05-27,26.90, 68.63, -19.46, 1.76, 1.33, 5.54, repro,
2017-05-28,27.24, 68.65, -21.37, 1.96, 1.41, 6.1, repro,
2017-05-29,27.00, 69.14, -20.46, 1.76, 1.29, 5.46, repro,
2017-05-30,27.56, 68.39, -18.18, 2.01, 1.51, 6.44, repro,
2017-05-31,26.61, 68.23, -18.54, 1.9, 1.38, 6.06, repro,
2017-06-01,26.98, 67.72, -16.47, 1.98, 1.47, 6.25, repro,
2017-06-02,27.40, 68.26, -17.38, 1.9, 1.44, 6.11, repro,
2017-06-03,25.68, 68.73, -18.52, 1.84, 1.33, 5.73, repro,
2017-06-04,26.69, 68.89, -13.09, 1.77, 1.28, 5.52, repro,
2017-06-05,27.06, 69.44, -15.63, 1.76, 1.3, 5.55, repro,
2017-06-06,26.75, 67.84, -11.47, 1.89, 1.36, 5.83, repro,
2017-06-07,27.46, 68.78, -14.45, 1.93, 1.42, 6.06, repro,
2017-06-08,26.89, 68.27, -11.59, 1.86, 1.34, 5.76, repro,
2017-06-09,26.99, 68.02, -10.53, 1.81, 1.36, 5.76, repro,
2017-06-10,27.99, 68.64, -9.29, 1.7, 1.26, 5.39, repro,
2017-06-11,28.16, 68.45, -11.09, 1.81, 1.31, 5.7, repro,
2017-06-12,27.23, 68.50, -6.28, 1.85, 1.38, 5.76, repro,
2017-06-13,27.23, 68.77, -13.90, 1.88, 1.37, 5.92, repro,
2017-06-14,26.88, 69.23, -6.82, 1.74, 1.32, 5.6, repro,
2017-06-15,26.49, 68.41, -8.73, 1.88, 1.35, 5.87, repro,
2017-06-16,27.38, 69.04, -10.19, 2.07, 1.57, 6.65, repro,
2017-06-17,27.32, 68.50, -13.78, 1.78, 1.29, 5.72, repro,
2017-06-18,27.22, 68.78, -12.01, 1.75, 1.35, 5.58, repro,
2017-06-19,28.25, 69.30, -14.52, 1.82, 1.34, 5.72, repro,
2017-06-20,27.65, 69.04, -12.31, 2.13, 1.52, 6.62, repro,
2017-06-21,27.41, 69.36, -12.82, 1.72, 1.29, 5.44, repro,
2017-06-22,27.63, 68.65, -13.05, 1.65, 1.26, 5.36, repro,
2017-06-23,27.41, 69.33, -15.50, 1.68, 1.28, 5.43, repro,
2017-06-24,28.39, 68.42, -16.66, 1.74, 1.34, 5.72, repro,
2017-06-25,28.01, 69.16, -12.69, 1.73, 1.28, 5.49, repro,
2017-06-26,26.43, 68.78, -6.44, 2.05, 1.51, 6.54, repro,
2017-06-27,27.31, 68.38, -9.29, 1.73, 1.31, 5.52, repro,
2017-06-28,28.07, 69.78, -10.76, 1.82, 1.27, 5.68, repro,
2017-06-29,27.94, 68.44, -11.52, 1.73, 1.25, 5.43, repro,
2017-06-30,27.11, 69.32, -9.56, 1.75, 1.28, 5.54, repro,
2017-07-01,27.14, 69.75, -8.44, 1.91, 1.46, 6.07, repro,
2017-07-02,26.90, 68.64, -9.28, 1.84, 1.43, 5.87, repro,
2017-07-03,26.12, 69.22, -9.25, 1.77, 1.37, 5.68, repro,
2017-07-04,26.64, 69.26, -11.14, 1.63, 1.31, 5.27, repro,
2017-07-05,27.85, 68.88, -9.93, 1.74, 1.31, 5.52, repro,
2017-07-06,26.78, 68.80, -12.18, 1.91, 1.43, 5.97, repro,
2017-07-07,27.86, 69.15, -5.37, 1.89, 1.39, 5.92, repro,
2017-07-08,28.20, 69.11, -10.04, 1.72, 1.34, 5.56, repro,
2017-07-09,27.80, 69.69, -15.30, 2.1, 1.57, 6.71, repro,
2017-07-10,28.03, 67.24, -9.28, 1.86, 1.37, 5.83, repro,
2017-07-11,27.17, 68.90, -9.03, 1.68, 1.25, 5.36, repro,
2017-07-12,27.28, 69.02, -10.18, 1.69, 1.29, 5.38, repro,
2017-07-13,27.94, 68.30, -10.71, 1.67, 1.28, 5.33, repro,
2017-07-14,27.36, 68.97, -12.32, 1.59, 1.24, 5.15, repro,
2017-07-15,26.76, 67.93, -4.85, 1.94, 1.43, 6.16, repro,
2017-07-16,26.12, 69.90, -6.29, 1.83, 1.39, 5.82, repro,
2017-07-17,27.19, 69.40, -2.00, 1.63, 1.24, 5.26, repro,
2017-07-18,26.57, 69.71, -6.96, 1.67, 1.26, 5.29, repro,
2017-07-19,27.27, 69.47, -6.13, 1.74, 1.24, 5.47, repro,
2017-07-20,27.97, 70.53, -10.51, 1.81, 1.34, 5.71, repro,
2017-07-21,26.54, 69.38, -9.96, 1.69, 1.23, 5.25, repro,
2017-07-22,26.80, 69.63, -5.75, 1.68, 1.28, 5.34, repro,
2017-07-23,27.13, 69.12, -8.46, 1.69, 1.29, 5.42, repro,
2017-07-24,26.49, 69.93, -7.95, 1.69, 1.28, 5.39, repro,
2017-07-25,26.33, 69.03, -6.80, 1.65, 1.28, 5.29, repro,
2017-07-26,27.07, 68.55, -10.15, 1.73, 1.32, 5.52, repro,
2017-07-27,26.89, 68.86, -13.97, 1.83, 1.38, 5.86, repro,
2017-07-28,27.62, 68.56, -10.04, 1.67, 1.32, 5.42, repro,
2017-07-29,26.58, 69.04, -10.00, 1.84, 1.33, 5.81, repro,
2017-07-30,28.11, 70.12, -8.21, 1.9, 1.44, 6.07, repro,
2017-07-31,27.49, 68.93, -11.21, 1.82, 1.37, 5.84, repro,
2017-08-01,27.56, 69.87, -12.67, 1.68, 1.24, 5.35, repro,
2017-08-02,26.92, 69.43, -12.51, 1.61, 1.28, 5.22, repro,
2017-08-03,26.56, 70.23, -10.13, 1.66, 1.24, 5.19, repro,
2017-08-04,27.59, 69.94, -7.85, 1.8, 1.37, 5.79, repro,
2017-08-05,26.40, 70.16, -7.57, 1.58, 1.21, 5.09, repro,
2017-08-06,27.41, 69.27, -8.93, 1.62, 1.29, 5.29, repro,
2017-08-07,27.32, 69.99, -8.54, 1.78, 1.35, 5.72, repro,
2017-08-08,28.73, 69.94, -9.04, 1.83, 1.41, 5.92, repro,
2017-08-09,27.94, 69.84, -11.30, 1.87, 1.46, 6.05, repro,
2017-08-10,26.78, 70.57, -16.13, 1.81, 1.39, 5.78, repro,
2017-08-11,26.70, 70.24, -9.00, 1.72, 1.34, 5.53, repro,
2017-08-12,27.77, 70.55, -6.53, 1.88, 1.47, 6.05, repro,
2017-08-13,28.04, 69.26, -7.83, 1.89, 1.5, 6.08, repro,
2017-08-14,26.74, 69.20, -4.52, 1.63, 1.27, 5.3, repro,
2017-08-15,28.18, 69.91, -6.26, 1.71, 1.3, 5.39, repro,
2017-08-16,27.36, 69.22, -5.03, 2, 1.52, 6.43, repro,
2017-08-17,27.37, 69.95, -7.52, 1.8, 1.37, 5.72, repro,
2017-08-18,26.99, 68.86, -1.97, 1.99, 1.53, 6.42, repro,
2017-08-19,28.06, 69.73, -6.89, 1.75, 1.41, 5.71, repro,
2017-08-20,29.47, 70.15, -9.35, 1.69, 1.28, 5.41, repro,
2017-08-21,26.96, 70.37, -9.64, 1.7, 1.28, 5.39, repro,
2017-08-22,28.58, 68.85, -6.89, 1.84, 1.38, 5.83, repro,
2017-08-23,27.21, 69.78, -5.38, 2.06, 1.53, 6.48, repro,
2017-08-24,27.30, 70.00, -2.80, 1.79, 1.46, 5.86, repro,
2017-08-25,27.46, 70.00, -6.04, 1.75, 1.35, 5.59, repro,
2017-08-26,27.95, 69.94, -5.12, 1.65, 1.28, 5.26, repro,
2017-08-27,29.44, 69.16, -6.67, 1.69, 1.27, 5.28, repro,
2017-08-28,28.38, 69.59, -5.42, 1.76, 1.31, 5.49, repro,
2017-08-29,28.74, 70.55, 0.42, 1.83, 1.41, 5.77, repro,
2017-08-30,30.00, 69.80, 2.63, 1.89, 1.41, 5.92, repro,
2017-08-31,28.60, 70.34, -5.84, 1.85, 1.42, 5.94, repro,
2017-09-01,28.17, 70.01, -2.54, 1.69, 1.28, 5.36, repro,
2017-09-02,28.29, 70.35, 3.84, 1.61, 1.21, 5.08, repro,
2017-09-03,27.94, 70.31, 0.68, 1.61, 1.29, 5.27, repro,
2017-09-04,29.64, 69.74, -5.80, 1.84, 1.4, 5.81, repro,
2017-09-05,28.46, 70.03, -1.34, 1.66, 1.31, 5.32, repro,
2017-09-06,28.78, 70.14, -5.81, 1.85, 1.37, 5.89, repro,
2017-09-07,27.85, 69.96, -3.06, 1.72, 1.29, 5.45, repro,
2017-09-08,28.24, 69.70, -1.66, 1.92, 1.44, 6.11, repro,
2017-09-09,27.75, 70.89, -1.93, 2, 1.52, 6.39, repro,
2017-09-10,26.65, 69.18, -1.09, 1.76, 1.34, 5.56, repro,
2017-09-11,27.57, 70.30, -2.95, 1.61, 1.23, 5.17, repro,
2017-09-12,27.27, 71.49, 2.07, 1.86, 1.45, 6.03, repro,
2017-09-13,27.98, 69.98, 1.75, 1.71, 1.36, 5.61, repro,
2017-09-14,26.00, 70.42, -0.57, 1.75, 1.4, 5.69, repro,
2017-09-15,27.03, 70.96, -1.90, 1.56, 1.25, 5.08, repro,
2017-09-16,26.73, 71.78, -0.71, 1.6, 1.27, 5.14, repro,
2017-09-17,27.12, 71.15, 0.26, 1.85, 1.49, 5.94, repro,
2017-09-18,26.66, 70.51, -1.46, 1.98, 1.49, 6.29, repro,
2017-09-19,27.38, 68.98, 5.48, 1.74, 1.35, 5.48, repro,
2017-09-20,28.07, 69.50, 2.10, 1.73, 1.29, 5.5, repro,
2017-09-21,28.44, 71.14, -1.93, 1.68, 1.3, 5.3, repro,
2017-09-22,27.45, 70.96, -2.26, 1.63, 1.29, 5.14, repro,
2017-09-23,27.82, 70.77, -2.15, 1.67, 1.38, 5.44, repro,
2017-09-24,27.79, 71.08, -2.39, 1.67, 1.35, 5.4, repro,
2017-09-25,27.60, 70.95, -2.89, 1.67, 1.39, 5.3, repro,
2017-09-26,27.85, 71.07, -3.70, 1.66, 1.31, 5.28, repro,
2017-09-27,28.17, 71.76, -9.18, 1.59, 1.25, 5.11, repro,
2017-09-28,27.87, 71.31, -4.72, 1.63, 1.33, 5.16, repro,
2017-09-29,28.57, 72.80, -0.64, 1.88, 1.44, 5.98, repro,
2017-09-30,26.05, 71.74, 0.57, 1.99, 1.58, 6.36, repro,
2017-10-01,27.28, 70.90, -7.32, 1.7, 1.36, 5.35, repro,
2017-10-02,27.75, 70.95, -7.85, 1.66, 1.34, 5.28, repro,
2017-10-03,28.03, 71.85, -5.16, 1.57, 1.24, 5.07, repro,
2017-10-04,27.90, 71.92, -9.22, 1.67, 1.34, 5.39, repro,
2017-10-05,28.19, 72.29, -7.99, 1.63, 1.29, 5.27, repro,
2017-10-06,28.41, 73.11, -3.36, 1.91, 1.51, 6.16, repro,
2017-10-07,28.02, 71.03, -0.55, 2.06, 1.58, 6.53, repro,
2017-10-08,28.67, 72.04, -2.82, 1.63, 1.32, 5.24, repro,
2017-10-09,27.68, 71.59, -10.02, 1.61, 1.31, 5.19, repro,
2017-10-10,28.66, 71.25, -8.91, 1.75, 1.43, 5.65, repro,
2017-10-11,28.23, 71.14, -0.51, 1.74, 1.4, 5.6, repro,
2017-10-12,28.46, 71.05, -4.10, 1.71, 1.33, 5.4, repro,
2017-10-13,28.94, 71.31, -8.65, 1.71, 1.34, 5.42, repro,
2017-10-14,27.90, 71.59, -8.60, 1.65, 1.3, 5.26, repro,
2017-10-15,27.24, 72.52, -7.88, 1.67, 1.3, 5.18, repro,
2017-10-16,28.41, 72.46, -2.66, 1.88, 1.44, 5.88, repro,
2017-10-17,27.91, 70.81, -2.34, 2.04, 1.56, 6.44, repro,
2017-10-18,27.81, 71.09, -1.40, 1.9, 1.43, 5.95, repro,
2017-10-19,28.59, 71.73, 9.37, 2.01, 1.57, 6.48, repro,
2017-10-20,28.53, 71.37, 3.07, 1.82, 1.4, 5.72, repro,
2017-10-21,27.79, 71.36, 0.11, 1.83, 1.37, 5.69, repro,
2017-10-22,26.80, 71.30, -5.91, 2.24, 1.66, 7.02, repro,
2017-10-23,28.88, 71.67, -12.04, 1.92, 1.44, 6.02, repro,
2017-10-24,27.90, 71.92, -15.82, 1.66, 1.24, 5.17, repro,
2017-10-25,27.19, 71.92, -8.82, 1.98, 1.52, 6.31, repro,
2017-10-26,27.54, 71.59, -14.32, 1.73, 1.33, 5.42, repro,
2017-10-27,26.85, 71.97, -17.46, 1.79, 1.39, 5.55, repro,
2017-10-28,27.46, 71.69, -15.22, 1.65, 1.27, 5.17, repro,
2017-10-29,28.55, 71.16, -10.89, 1.84, 1.41, 5.81, repro,
2017-10-30,28.50, 71.20, -10.97, 1.69, 1.36, 5.42, repro,
2017-10-31,28.83, 71.90, -12.07, 1.81, 1.39, 5.67, repro,
2017-11-01,29.33, 70.70, -7.09, 1.77, 1.32, 5.5, repro,
2017-11-02,29.51, 71.75, -7.58, 1.84, 1.44, 5.87, repro,
2017-11-03,29.28, 69.90, -10.61, 1.6, 1.25, 5.1, repro,
2017-11-04,29.42, 72.04, -9.08, 1.61, 1.23, 5.07, repro,
2017-11-05,29.29, 71.72, -7.88, 1.62, 1.24, 5.1, repro,
2017-11-06,28.87, 72.55, -15.07, 1.64, 1.22, 5.13, repro,
2017-11-07,28.06, 71.43, -9.86, 1.79, 1.32, 5.62, repro,
2017-11-08,29.59, 72.37, -7.31, 1.72, 1.28, 5.43, repro,
2017-11-09,28.86, 71.26, -6.38, 1.85, 1.4, 5.84, repro,
2017-11-10,29.17, 71.59, -8.20, 1.7, 1.29, 5.36, repro,
2017-11-11,27.82, 71.11, -12.44, 1.8, 1.35, 5.59, repro,
2017-11-12,27.77, 71.69, -11.49, 1.96, 1.45, 6.1, repro,
2017-11-13,27.65, 72.38, -11.30, 1.96, 1.48, 6.21, repro,
2017-11-14,28.50, 71.99, -9.14, 2.08, 1.55, 6.58, repro,
2017-11-15,30.66, 73.27, -9.57, 1.91, 1.43, 5.99, repro,
2017-11-16,29.35, 71.35, -0.69, 1.73, 1.28, 5.4, repro,
2017-11-17,29.15, 71.48, -1.92, 1.77, 1.33, 5.48, repro,
2017-11-18,29.63, 72.28, -3.29, 1.8, 1.32, 5.62, repro,
2017-11-19,28.55, 71.40, -5.94, 1.77, 1.26, 5.53, repro,
2017-11-20,28.84, 71.31, -3.98, 1.72, 1.35, 5.49, repro,
2017-11-21,29.62, 71.70, -8.09, 1.82, 1.37, 5.7, repro,
2017-11-22,28.57, 72.85, -11.78, 2.09, 1.53, 6.55, repro,
2017-11-23,29.02, 73.91, -5.15, 2.02, 1.54, 6.43, repro,
2017-11-24,29.68, 71.59, -6.60, 1.93, 1.48, 6.01, repro,
2017-11-25,30.48, 71.50, -8.58, 1.83, 1.39, 5.87, repro,
2017-11-26,29.98, 72.54, -9.36, 2.09, 1.54, 6.53, repro,
2017-11-27,30.81, 72.56, -0.85, 1.93, 1.42, 6.04, repro,
2017-11-28,29.44, 73.70, -11.08, 1.85, 1.37, 5.79, repro,
2017-11-29,30.13, 72.67, -6.93, 1.75, 1.3, 5.46, repro,
2017-11-30,30.15, 72.97, -5.56, 1.84, 1.38, 5.81, repro,
2017-12-01,30.97, 71.82, -6.15, 1.77, 1.38, 5.65, repro,
2017-12-02,29.63, 72.16, -8.33, 1.85, 1.38, 5.71, repro,
2017-12-03,29.95, 71.76, -2.63, 1.7, 1.25, 5.38, repro,
2017-12-04,29.92, 72.67, -10.40, 1.7, 1.31, 5.42, repro,
2017-12-05,29.69, 72.82, -15.57, 1.66, 1.29, 5.29, repro,
2017-12-06,29.60, 72.88, -18.16, 1.68, 1.29, 5.34, repro,
2017-12-07,29.87, 73.29, -13.32, 1.66, 1.24, 5.19, repro,
2017-12-08,30.26, 73.28, -13.57, 1.67, 1.34, 5.32, repro,
2017-12-09,29.64, 73.20, -11.85, 1.66, 1.27, 5.29, repro,
2017-12-10,29.83, 73.18, -13.07, 1.78, 1.34, 5.56, repro,
2017-12-11,30.31, 73.56, -14.14, 1.73, 1.35, 5.51, repro,
2017-12-12,30.54, 73.49, -11.91, 1.89, 1.44, 5.97, repro,
2017-12-13,31.23, 72.72, -13.72, 1.8, 1.32, 5.52, repro,
2017-12-14,30.32, 73.38, -13.81, 1.71, 1.33, 5.48, repro,
2017-12-15,30.35, 73.66, -8.21, 1.84, 1.41, 5.8, repro,
2017-12-16,30.36, 72.63, -8.89, 1.74, 1.3, 5.46, repro,
2017-12-17,29.52, 73.61, -2.23, 1.68, 1.28, 5.31, repro,
2017-12-18,30.67, 72.95, -5.05, 1.7, 1.3, 5.36, repro,
2017-12-19,29.98, 73.29, -5.84, 1.76, 1.36, 5.47, repro,
2017-12-20,29.61, 72.52, -10.00, 1.72, 1.32, 5.51, repro,
2017-12-21,30.21, 73.15, -12.03, 1.72, 1.33, 5.39, repro,
2017-12-22,30.02, 72.94, -12.60, 1.72, 1.29, 5.45, repro,
2017-12-23,28.87, 73.64, -11.32, 1.74, 1.36, 5.48, repro,
2017-12-24,31.22, 74.10, -13.60, 1.76, 1.35, 5.56, repro,
2017-12-25,31.38, 73.73, -14.19, 1.71, 1.24, 5.32, repro,
2017-12-26,31.94, 73.74, -14.95, 1.69, 1.28, 5.25, repro,
2017-12-27,31.45, 74.40, -14.74, 1.74, 1.28, 5.32, repro,
2017-12-28,30.70, 74.08, -11.22, 1.7, 1.27, 5.27, repro,
2017-12-29,30.82, 73.22, -8.86, 1.77, 1.4, 5.55, repro,
2017-12-30,30.81, 74.13, -12.50, 1.82, 1.42, 5.69, repro,
2017-12-31,31.07, 74.43, -14.39, 1.73, 1.32, 5.35, repro,
2018-01-01,30.85, 74.21, -14.85, 1.76, 1.35, 5.56, repro,
2018-01-02,30.85, 75.89, -19.64, 1.91, 1.45, 5.93, repro,
2018-01-03,30.61, 74.68, -15.16, 1.82, 1.29, 5.62, repro,
2018-01-04,30.03, 74.53, -16.51, 1.83, 1.34, 5.69, repro,
2018-01-05,30.26, 73.67, -15.56, 1.76, 1.33, 5.55, repro,
2018-01-06,30.21, 73.53, -12.67, 1.85, 1.41, 5.84, repro,
2018-01-07,30.08, 73.42, -10.33, 1.79, 1.33, 5.52, repro,
2018-01-08,30.63, 73.52, -10.86, 1.87, 1.4, 5.73, repro,
2018-01-09,30.88, 73.24, -8.43, 1.85, 1.39, 5.87, repro,
2018-01-10,31.00, 74.11, -10.08, 1.8, 1.32, 5.62, repro,
2018-01-11,30.65, 73.21, -9.71, 1.8, 1.36, 5.61, repro,
2018-01-12,30.08, 73.76, -14.66, 1.7, 1.31, 5.5, repro,
2018-01-13,30.34, 74.57, -18.70, 1.72, 1.36, 5.52, repro,
2018-01-14,29.72, 74.02, -19.05, 1.76, 1.34, 5.53, repro,
2018-01-15,29.57, 74.18, -17.44, 1.85, 1.39, 6.01, repro,
2018-01-16,30.68, 73.87, -15.04, 1.98, 1.51, 6.27, repro,
2018-01-17,29.72, 74.28, -12.75, 1.88, 1.47, 6.1, repro,
2018-01-18,32.23, 74.80, -9.61, 2, 1.53, 6.48, repro,
2018-01-19,31.66, 73.27, -8.39, 1.85, 1.41, 5.84, repro,
2018-01-20,29.36, 73.85, -13.92, 1.8, 1.39, 5.56, repro,
2018-01-21,29.43, 74.99, -13.21, 1.91, 1.44, 5.99, repro,
2018-01-22,29.57, 73.67, -18.13, 1.89, 1.5, 5.92, repro,
2018-01-23,29.67, 75.17, -16.72, 1.9, 1.46, 6.04, repro,
2018-01-24,30.50, 73.82, -11.47, 1.95, 1.48, 6.16, repro,
2018-01-25,30.45, 73.86, -13.19, 1.91, 1.41, 5.96, repro,
2018-01-26,30.98, 73.66, -15.17, 1.86, 1.4, 5.98, repro,
2018-01-27,30.21, 74.87, -14.48, 1.8, 1.44, 5.81, repro,
2018-01-28,32.04, 74.06, -22.33, 1.81, 1.37, 5.79, repro,
2018-01-29,31.17, 74.58, -19.46, 1.99, 1.51, 6.44, repro,
2018-01-30,30.65, 73.32, -18.26, 2, 1.56, 6.39, repro,
2018-01-31,31.24, 75.13, -17.35, 1.85, 1.41, 5.82, repro,
2018-02-01,30.92, 74.56, -19.39, 1.75, 1.34, 5.52, repro,
2018-02-02,31.51, 75.08, -19.78, 1.89, 1.46, 6.06, repro,
2018-02-03,30.89, 74.78, -17.82, 1.82, 1.4, 5.89, repro,
2018-02-04,31.27, 75.84, -12.56, 2.04, 1.54, 6.3, repro,
2018-02-05,31.58, 75.77, -17.31, 1.92, 1.51, 6.12, repro,
2018-02-06,31.72, 75.40, -16.25, 1.79, 1.37, 5.63, repro,
2018-02-07,31.16, 74.82, -20.62, 1.81, 1.34, 5.77, repro,
2018-02-08,33.53, 74.16, -13.76, 1.98, 1.47, 6.36, repro,
2018-02-09,32.53, 74.81, -12.46, 1.83, 1.45, 5.8, repro,
2018-02-10,31.88, 75.57, -13.50, 1.8, 1.37, 5.69, repro,
2018-02-11,32.06, 75.36, -12.46, 1.87, 1.43, 5.8, repro,
2018-02-12,31.30, 75.76, -13.88, 1.81, 1.41, 5.74, repro,
2018-02-13,31.92, 75.22, -12.67, 1.84, 1.46, 5.94, repro,
2018-02-14,32.16, 74.67, -9.45, 1.78, 1.4, 5.73, repro,
2018-02-15,31.79, 75.54, -16.90, 1.71, 1.35, 5.43, repro,
2018-02-16,31.64, 76.28, -14.10, 1.79, 1.34, 5.56, repro,
2018-02-17,31.59, 74.35, -12.60, 1.9, 1.49, 6.1, repro,
2018-02-18,31.41, 74.56, -10.09, 1.93, 1.42, 6.01, repro,
2018-02-19,30.91, 75.31, -11.95, 1.76, 1.38, 5.76, repro,
2018-02-20,32.31, 75.59, -16.23, 1.76, 1.31, 5.48, repro,
2018-02-21,32.17, 75.72, -15.51, 1.77, 1.27, 5.51, repro,
2018-02-22,32.05, 75.87, -17.29, 1.68, 1.29, 5.37, repro,
2018-02-23,31.81, 75.30, -15.50, 1.82, 1.39, 5.75, repro,
2018-02-24,32.05, 75.23, -7.39, 1.81, 1.42, 5.7, repro,
2018-02-25,32.65, 75.11, -7.02, 1.96, 1.5, 6.08, repro,
2018-02-26,32.13, 74.99, -10.87, 1.83, 1.33, 5.56, repro,
2018-02-27,33.00, 75.86, -10.26, 1.85, 1.39, 5.8, repro,
2018-02-28,31.13, 76.50, -13.19, 1.86, 1.37, 5.76, repro,
2018-03-01,31.47, 76.29, -16.65, 1.96, 1.47, 6.18, repro,
2018-03-02,32.39, 75.91, -16.34, 1.8, 1.36, 5.7, repro,
2018-03-03,32.46, 76.35, -20.85, 1.78, 1.42, 5.7, repro,
2018-03-04,32.68, 75.85, -17.44, 1.79, 1.37, 5.57, repro,
2018-03-05,32.80, 76.54, -22.65, 1.8, 1.42, 5.73, repro,
2018-03-06,31.87, 76.92, -17.80, 1.78, 1.38, 5.69, repro,
2018-03-07,31.97, 75.98, -14.48, 1.88, 1.34, 5.77, repro,
2018-03-08,32.28, 75.41, -11.12, 1.9, 1.45, 5.96, repro,
2018-03-09,32.52, 75.67, -12.11, 1.93, 1.44, 5.99, repro,
2018-03-10,32.22, 76.80, -18.29, 1.8, 1.38, 5.66, repro,
2018-03-11,33.24, 76.62, -20.77, 1.8, 1.4, 5.55, repro,
2018-03-12,32.36, 75.88, -22.37, 1.78, 1.35, 5.61, repro,
2018-03-13,31.03, 76.77, -12.33, 1.84, 1.4, 5.98, repro,
2018-03-14,32.91, 75.76, -11.24, 1.79, 1.39, 5.64, repro,
2018-03-15,33.37, 75.26, -11.94, 1.75, 1.44, 5.61, repro,
2018-03-16,32.92, 75.64, -12.66, 1.77, 1.37, 5.59, repro,
2018-03-17,32.46, 75.74, -15.62, 1.77, 1.36, 5.58, repro,
2018-03-18,31.85, 75.95, -16.78, 1.77, 1.36, 5.55, repro,
2018-03-19,32.11, 76.69, -19.83, 1.79, 1.36, 5.58, repro,
2018-03-20,33.08, 76.55, -20.60, 1.79, 1.36, 5.67, repro,
2018-03-21,32.13, 76.03, -15.46, 1.87, 1.47, 6.01, repro,
2018-03-22,31.99, 77.16, -12.83, 1.77, 1.39, 5.72, repro,
2018-03-23,32.79, 76.30, -20.78, 1.98, 1.55, 6.36, repro,
2018-03-24,33.15, 75.01, -10.07, 1.82, 1.42, 5.78, repro,
2018-03-25,31.10, 76.23, -13.68, 1.76, 1.39, 5.57, repro,
2018-03-26,31.81, 75.80, -14.33, 1.74, 1.4, 5.52, repro,
2018-03-27,32.43, 76.91, -17.25, 1.8, 1.38, 5.68, repro,
2018-03-28,32.57, 76.15, -20.12, 1.77, 1.41, 5.73, repro,
2018-03-29,32.02, 76.45, -21.64, 1.66, 1.31, 5.31, repro,
2018-03-30,32.47, 77.96, -17.02, 1.8, 1.41, 5.73, repro,
2018-03-31,32.35, 76.69, -20.43, 1.71, 1.36, 5.52, repro,
2018-04-01,32.18, 76.44, -17.61, 1.94, 1.55, 6.18, repro,
2018-04-02,34.41, 75.89, -11.62, 1.78, 1.4, 5.76, repro,
2018-04-03,32.69, 77.07, -16.31, 1.79, 1.43, 5.7, repro,
2018-04-04,32.53, 76.01, -14.97, 1.71, 1.33, 5.51, repro,
2018-04-05,32.62, 75.77, -15.77, 1.71, 1.34, 5.57, repro,
2018-04-06,31.82, 76.08, -9.74, 1.88, 1.45, 5.86, repro,
2018-04-07,31.69, 76.23, -14.39, 2.07, 1.62, 6.67, repro,
2018-04-08,33.27, 76.00, -13.60, 1.81, 1.38, 5.83, repro,
2018-04-09,32.13, 76.83, -17.57, 1.76, 1.33, 5.61, repro,
2018-04-10,32.32, 76.34, -16.67, 1.95, 1.57, 6.32, repro,
2018-04-11,30.37, 77.83, -9.80, 1.89, 1.47, 6.05, repro,
2018-04-12,32.54, 76.83, -3.28, 1.82, 1.4, 5.98, repro,
2018-04-13,30.82, 77.59, -17.25, 1.99, 1.5, 6.41, repro,
2018-04-14,32.04, 77.56, -23.77, 1.93, 1.5, 6.13, repro,
2018-04-15,33.07, 76.54, -19.26, 1.74, 1.33, 5.48, repro,
2018-04-16,31.77, 76.85, -12.28, 1.75, 1.32, 5.56, repro,
2018-04-17,31.62, 75.77, -10.95, 1.98, 1.57, 6.47, repro,
